    Time                        Velocity           Altitude        Pressure       Temperature    
2020 01 10::11:19:25:798,274.1561742450723,10025.87367955357,10025.87367955357,-41.74394850498801
2020 01 10::11:19:25:798,251.82545380893103,10028.112610103623,10028.112610103623,-42.862885721742884
2020 01 10::11:19:25:798,296.918901852093,10045.811778706628,10045.811778706628,26.9678516820573
2020 01 10::11:19:25:798,263.2542230298979,10027.413646704323,10027.413646704323,-21.166078072351024
2020 01 10::11:19:25:798,250.666572855352,10176.425106746183,10176.425106746183,-42.08458385822691
2020 01 10::11:19:25:799,299.0977216778019,10129.34046138321,10129.34046138321,-1.3431458063976152
2020 01 10::11:19:25:799,274.49949330104715,10073.784519107021,10073.784519107021,22.85760020081456
2020 01 10::11:19:25:799,296.16848274676755,10124.142544072909,10124.142544072909,42.29457846379407
2020 01 10::11:19:25:799,253.42008206676405,10054.170563325577,10054.170563325577,-48.58490722921083
2020 01 10::11:19:25:799,290.61334703931897,10049.555983389713,10049.555983389713,-39.811835324363244
2020 01 10::11:19:25:799,253.4542523434169,10088.124992964986,10088.124992964986,22.378729371702207
2020 01 10::11:19:25:799,286.23340689950766,10081.369925544099,10081.369925544099,-39.69026036967901
2020 01 10::11:19:25:800,299.19530171439095,10018.196183978704,10018.196183978704,-26.39699836947417
2020 01 10::11:19:25:800,287.58970980610957,10040.26498306993,10040.26498306993,46.44039988907913
2020 01 10::11:19:25:800,279.1218279328204,10048.034646806795,10048.034646806795,35.56289948314975
2020 01 10::11:19:25:800,264.4962993696613,10087.579873465655,10087.579873465655,29.525509235380667
2020 01 10::11:19:25:800,276.54127187576285,10000.494834204514,10000.494834204514,18.652207779338767
2020 01 10::11:19:25:800,277.00213644564167,10032.662541763857,10032.662541763857,4.685526430806952
2020 01 10::11:19:25:800,286.51062899059156,10092.399621381546,10092.399621381546,9.301389793665173
2020 01 10::11:19:25:800,252.46348945596822,10124.461980067294,10124.461980067294,11.46046913174741
2020 01 10::11:19:25:800,291.5858871264692,10023.623579475392,10023.623579475392,-45.0068303437137
2020 01 10::11:19:25:801,268.8083250827142,10050.017038300864,10050.017038300864,19.866142558329642
2020 01 10::11:19:25:801,281.7517756521219,10028.151345921562,10028.151345921562,43.25393801089649
2020 01 10::11:19:25:801,260.59429028886154,10112.498476470577,10112.498476470577,9.840273800454277
2020 01 10::11:19:25:801,266.38336475379606,10184.76740198881,10184.76740198881,4.699126441336865
2020 01 10::11:19:25:801,276.9618306135696,10011.460431979547,10011.460431979547,36.656642354386065
2020 01 10::11:19:25:801,288.59109422668087,10135.033371797348,10135.033371797348,-4.789343652259902
2020 01 10::11:19:25:801,283.0840144626193,10097.95767597171,10097.95767597171,-0.11462465807979783
2020 01 10::11:19:25:801,264.80078294713815,10006.209202262069,10006.209202262069,37.32458620701031
2020 01 10::11:19:25:801,259.21462138002966,10027.184789039951,10027.184789039951,-41.52250720983094
2020 01 10::11:19:25:802,284.92018902579616,10186.77446791885,10186.77446791885,25.90710387670842
2020 01 10::11:19:25:802,263.9360614138029,10181.293604937344,10181.293604937344,-40.44813826176661
2020 01 10::11:19:25:802,270.9436811420743,10052.20597083121,10052.20597083121,28.19696030999465
2020 01 10::11:19:25:802,290.7086891497303,10085.04508094039,10085.04508094039,-26.53735321602263
2020 01 10::11:19:25:802,254.34657429638955,10188.667979373147,10188.667979373147,33.292483145060274
2020 01 10::11:19:25:802,259.32306127229236,10086.951930091924,10086.951930091924,-47.274571496841254
2020 01 10::11:19:25:802,295.1207161851146,10112.271292476755,10112.271292476755,31.16131049512552
2020 01 10::11:19:25:802,296.3567276761473,10028.56820526502,10028.56820526502,-42.61992935138925
2020 01 10::11:19:25:802,277.80285918061577,10131.557418006114,10131.557418006114,26.25093795389411
2020 01 10::11:19:25:803,271.23708077285363,10074.582106200574,10074.582106200574,14.368479994578834
2020 01 10::11:19:25:803,282.3473910829246,10050.864068237324,10050.864068237324,15.778227338180116
2020 01 10::11:19:25:803,267.0118682900118,10126.368272475544,10126.368272475544,3.5054015737279087
2020 01 10::11:19:25:803,290.1950054464428,10062.22830431959,10062.22830431959,-12.223997779905893
2020 01 10::11:19:25:803,277.4288930898833,10091.655787360976,10091.655787360976,-12.379662707431336
2020 01 10::11:19:25:803,298.38883435681373,10023.483468622175,10023.483468622175,18.974830341730424
2020 01 10::11:19:25:803,284.4264870507488,10132.968148076214,10132.968148076214,29.448735888225073
2020 01 10::11:19:25:803,277.0896479306906,10170.20626515438,10170.20626515438,-22.401839566948112
2020 01 10::11:19:25:803,282.6363127129175,10067.491482532661,10067.491482532661,-37.149410849050724
2020 01 10::11:19:25:803,268.3416519817014,10159.1701582558,10159.1701582558,-38.851109570885946
2020 01 10::11:19:25:803,280.00005998860826,10141.027212939267,10141.027212939267,10.934526495951694
2020 01 10::11:19:25:803,286.44046689118574,10190.96137970852,10190.96137970852,24.265533862267134
2020 01 10::11:19:25:804,266.1015897749703,10048.685465734568,10048.685465734568,-31.334435584363828
2020 01 10::11:19:25:804,292.75483663586965,10009.41377854355,10009.41377854355,-23.273913987606353
2020 01 10::11:19:25:804,252.31609810245834,10124.975423747133,10124.975423747133,-7.465376987624374
2020 01 10::11:19:25:804,280.35363722747695,10025.518772400686,10025.518772400686,-43.322296308302114
2020 01 10::11:19:25:804,250.37786420622916,10075.948936440507,10075.948936440507,-35.13207483527526
2020 01 10::11:19:25:804,266.28974431978713,10063.466654085601,10063.466654085601,9.17037698808528
2020 01 10::11:19:25:804,268.46812970321326,10076.053576693912,10076.053576693912,25.354427035049994
2020 01 10::11:19:25:804,251.89232663043467,10076.475468970026,10076.475468970026,25.07263606313184
2020 01 10::11:19:25:805,266.4246920065674,10102.351428682407,10102.351428682407,-12.630620174745452
2020 01 10::11:19:25:805,273.91912307031345,10030.063777973546,10030.063777973546,20.447504856294927
2020 01 10::11:19:25:805,274.1747572975165,10028.759850441998,10028.759850441998,-18.327829256479987
2020 01 10::11:19:25:805,281.9202668751217,10000.423478559513,10000.423478559513,-38.53324552287998
2020 01 10::11:19:25:805,289.99262314777513,10052.97046141078,10052.97046141078,-4.943462126663775
2020 01 10::11:19:25:809,289.665218729729,10185.549011894658,10185.549011894658,-35.058377311447046
2020 01 10::11:19:25:809,287.6837633071751,10078.702588100763,10078.702588100763,-3.468671485575136
2020 01 10::11:19:25:809,260.98437925795344,10176.779144996177,10176.779144996177,29.548121553512203
2020 01 10::11:19:25:809,274.2968463792003,10125.94745246414,10125.94745246414,-31.39012740997179
2020 01 10::11:19:25:810,252.87693057497145,10088.407585980403,10088.407585980403,-22.1749621919886
2020 01 10::11:19:25:810,252.46529479919707,10091.859322697608,10091.859322697608,-13.713851114192636
2020 01 10::11:19:25:810,251.23647243207165,10193.018741936263,10193.018741936263,14.022763679206264
2020 01 10::11:19:25:810,253.97989981921188,10034.949879756072,10034.949879756072,11.275819440111704
2020 01 10::11:19:25:810,297.046034315943,10160.204786640526,10160.204786640526,27.881097729384535
2020 01 10::11:19:25:810,273.69409854169686,10005.242068493142,10005.242068493142,-5.899690894194244
2020 01 10::11:19:25:810,263.39399066171757,10046.320328266564,10046.320328266564,-0.585900944965104
2020 01 10::11:19:25:810,295.3634380192599,10093.039679249197,10093.039679249197,1.5919944275443854
2020 01 10::11:19:25:811,256.16247209035936,10032.930950101847,10032.930950101847,-15.219820129444571
2020 01 10::11:19:25:811,263.5208209143002,10018.968858768983,10018.968858768983,12.398697481133958
2020 01 10::11:19:25:811,273.7398314945858,10161.611823528818,10161.611823528818,-11.684498820714417
2020 01 10::11:19:25:811,267.989066303874,10037.947913988643,10037.947913988643,48.06553764299947
2020 01 10::11:19:25:811,273.6086986517988,10162.752679695426,10162.752679695426,-49.19116653537743
2020 01 10::11:19:25:811,270.1323745356946,10179.74151369689,10179.74151369689,32.272325760524495
2020 01 10::11:19:25:811,256.1612302444556,10126.02537638285,10126.02537638285,9.095997022796354
2020 01 10::11:19:25:811,262.4482360536071,10098.755673961916,10098.755673961916,-4.1954142712196685
2020 01 10::11:19:25:811,288.5930863586543,10010.1703092438,10010.1703092438,7.05201183256731
2020 01 10::11:19:25:812,265.60136229509834,10055.729681502606,10055.729681502606,-30.16364558320126
2020 01 10::11:19:25:812,254.22769750052504,10039.757935211363,10039.757935211363,-36.94093065175345
2020 01 10::11:19:25:812,279.5011983232211,10003.981249998551,10003.981249998551,35.10286506547206
2020 01 10::11:19:25:812,275.1224072179112,10086.581628939583,10086.581628939583,24.02846281682585
2020 01 10::11:19:25:812,267.52456810087523,10002.861136533129,10002.861136533129,19.541253924364312
2020 01 10::11:19:25:812,268.3080234470226,10183.338123684425,10183.338123684425,-38.94539733828015
2020 01 10::11:19:25:812,265.4850325589202,10031.073514654276,10031.073514654276,-38.0225920844959
2020 01 10::11:19:25:812,258.51336404407334,10167.251851363699,10167.251851363699,-13.220775523356586
2020 01 10::11:19:25:812,269.45050652318434,10122.518282073344,10122.518282073344,-15.562916594311936
2020 01 10::11:19:25:813,282.72634638539313,10101.299309524895,10101.299309524895,-0.4560577508409409
2020 01 10::11:19:25:813,269.0107165144914,10197.31160991752,10197.31160991752,40.659407169843234
2020 01 10::11:19:25:813,284.44318898716017,10170.689839994973,10170.689839994973,-15.590753838221836
2020 01 10::11:19:25:813,255.09603617354276,10010.6409577498,10010.6409577498,33.39090527319627
2020 01 10::11:19:25:813,257.95728210629613,10002.258963332379,10002.258963332379,26.11808492416435
2020 01 10::11:19:25:813,293.9492831874218,10092.11082401905,10092.11082401905,18.038174680088176
