    Time                        Velocity           Altitude        Pressure       Temperature    
2020 01 10::11:19:25:798,250.666572855352,10176.4251,61.38185287460617,-42.08458385822691
2020 01 10::11:19:25:800,291.5858871264692,10023.6236,76.99308324128293,-45.0068303437137
2020 01 10::11:19:25:801,276.9618306135696,10011.4604,63.50416641869938,36.656642354386065
2020 01 10::11:19:25:801,288.59109422668087,10135.0334,63.2227762423406,-4.789343652259902
2020 01 10::11:19:25:802,284.92018902579616,10186.7745,71.80421165001859,25.90710387670842
2020 01 10::11:19:25:802,270.9436811420743,10052.2060,82.69050187989973,28.19696030999465
2020 01 10::11:19:25:802,254.34657429638955,10188.6680,61.14764818212589,33.292483145060274
2020 01 10::11:19:25:802,259.32306127229236,10086.9519,74.0402929056598,-47.274571496841254
2020 01 10::11:19:25:802,277.80285918061577,10131.5574,81.02956707332166,26.25093795389411
2020 01 10::11:19:25:803,284.4264870507488,10132.9681,84.58976120574499,29.448735888225073
2020 01 10::11:19:25:803,282.6363127129175,10067.4915,63.58418107699832,-37.149410849050724
2020 01 10::11:19:25:804,266.1015897749703,10048.6855,55.46516694305901,-31.334435584363828
2020 01 10::11:19:25:804,252.31609810245834,10124.9754,89.71195644263736,-7.465376987624374
2020 01 10::11:19:25:809,289.665218729729,10185.5490,88.6894717958579,-35.058377311447046
2020 01 10::11:19:25:809,287.6837633071751,10078.7026,94.4857247370141,-3.468671485575136
2020 01 10::11:19:25:810,251.23647243207165,10193.0187,79.05604630911249,14.022763679206264
2020 01 10::11:19:25:810,253.97989981921188,10034.9499,99.64645581325566,11.275819440111704
2020 01 10::11:19:25:810,297.046034315943,10160.2048,47.4728805593805,27.881097729384535
2020 01 10::11:19:25:810,273.69409854169686,10005.2421,46.09522447672446,-5.899690894194244
2020 01 10::11:19:25:811,273.7398314945858,10161.6118,59.44348972293964,-11.684498820714417
2020 01 10::11:19:25:811,267.989066303874,10037.9479,89.19888283116478,48.06553764299947
2020 01 10::11:19:25:811,273.6086986517988,10162.7527,83.0319861279236,-49.19116653537743
2020 01 10::11:19:25:812,268.3080234470226,10183.3381,55.36359029767568,-38.94539733828015
2020 01 10::11:19:25:812,265.4850325589202,10031.0735,66.7986178513357,-38.0225920844959
2020 01 10::11:19:25:812,258.51336404407334,10167.2519,57.89991009581797,-13.220775523356586
2020 01 10::11:19:25:813,255.09603617354276,10010.6410,66.87467619265693,33.39090527319627
